text,mental_health_disorder
"Gluten-free? No problem! Miss P's Gluten-Free Bakery has you covered with their gluten-free muffins and other baked goods! ðŸ˜‹ Check them out at Avenida Food Hall &amp; Fresh Market from 11am - 8pm Thursday to Saturday, and 11am-5pm on Sunday! ðŸ˜  #yyc #glutenfreebaking #foodie https://t.co/7QXRZ8y6Kn",Eating_disorder
No one veganizing slave food,Eating_disorder
My biggest problem rn is buying food,Eating_disorder
how is my mum gonna shove a pair of jeans in my hands saying â€œthese are yours because Iâ€™m a HEALTHY size 10 &amp; these are way too smallâ€ ðŸ™ƒ she said I looked anorexic a month ago ðŸ™ƒ I need to move out ðŸ™ƒ,Eating_disorder
"your actually eating again? pig. you fucking pig. It's not a one off binge, your binging every fucking day. Your such a pathetic anorexic. You cant even do an eating disorder right. Dont even complain about your body because you obviously don't want to change it. #EDtwt #meanspo",Eating_disorder
"Food insecurity is very big problem in our world, read about it below and check out and visit https://t.co/sQArorDITm page about research we do to combat it! #ResearchMatters https://t.co/6CQVUqc1ae",Eating_disorder
The fact that we have a food waste problem in a country where people are going hungry everyday is so ugly to me.,Eating_disorder
I hate that we all are wearing masks because Iâ€™m genuinely convinced I just held the door for @ImNotMoises at a health food restaurant and the problem is since I only saw 1/8th of his face you can not convince me otherwise no matter what evidence you present,Eating_disorder
"it turns out i have the same problem though. pre-pandemic, i always wanted to go get a coffee while sitting around. now i want to get food while sitting around. new tech, SAME PROBLEMS.",Eating_disorder
"#Emotionaleating is extremely common, but many aren't aware of the deep rooted emotions that contribute to this behaviour. In todayâ€™s post, I share my own subconscious emotions that caused me to emotionally eat over the years... #Mindfulness #Wellbeing https://t.co/LlrHKcvf9a",Eating_disorder
"oh hey this reminds me of a recent tweet i posted, where i considered saying, ""i'm self-dxing with gastroparesis,"" before realizing that is inaccurate. doctors don't rly dx folks with GP. not folks who developed it via anorexia/MI, not young folks. they just treat it",Eating_disorder
Managed to convince my sister that I didnâ€™t want brownies so instead itâ€™s crÃªpes!!  There not rlly a cal difference but I feel like every time I have chocolate I binge and Iâ€™m already eating so much Iâ€™d hate to,Eating_disorder
"I wrote this about a year and a half ago, but every now and then I re-read it to remind myself how far I have come. No matter where you are in your struggle, it will get better. https://t.co/qd1KYAxszZ",Eating_disorder
"I remember someone being shady to me by saying, â€œLmao your fridge is always empty, shameâ€, and I was so confused about how that was a jab cuz I donâ€™t need a ton of food sitting in my fridge until it spoils, plus I groza weekly for fruit and veg, so...ainâ€™t no problem ðŸ¤·ðŸ½â€â™€ï¸âœ¨",Eating_disorder
I solved my chip problem. So I dont wanna eat them bc binge food but that's bc I eat from the family size bag. So all I have to do is get the tiny bags and have that. That way I don't binge like 1000 cals and even tho 400cals is a lot it's not really compared to the big bags.,Eating_disorder
// food ðŸ’€ I got a world of problem on my shoulders I wanna break free form my shoulders ðŸ’€ https://t.co/7K897W1ZJt,Eating_disorder
"OMG GUYS~ if youâ€™re constipated you need to eat burnt toast; like black, burn the toast! ðŸ’˜ðŸ’˜ðŸ’˜  {#EDtwt #edtwt #anorexia #mia}",Eating_disorder
october 20th net: 1314 binge: no tomorrow im starting stationary bike workout &lt;333 i hope eating a bit high gets me off this plateau,Eating_disorder
and even those veggies go into the next week so itâ€™s like... i have no business at food lovers market on a wednesday when thereâ€™s broccoli at home.,Eating_disorder
"it's like i been running away from the damn GP for years + years, but in 2020 GP decided to finally Snag me, while Sneering. i have gastroparesis because of anorexia, and i'm still processing this fact, because goddamnit i tried *SO* hard to save myself from this. :(",Eating_disorder
pls like and rt so i can find more moots !! hard ed twt thinspo meanspo sweetspo calorie intake calories ana anorexia locals dni food yucky https://t.co/KHdkcfHnyB,Eating_disorder
Well done ðŸ‘ðŸ»,Eating_disorder
Boris had no problem throwing tax payers money to pay for vagina. The ppl of Manchester need more money. This government is completely inept!!! Heâ€™s shown us he doesnâ€™t give a shit when he refused to pay for food for starving children.,Eating_disorder
maybe my soul is anorexic who really just be needing many things in order to be happy,Eating_disorder
isnt it so funny that me having an eating disorder means i canâ€™t have any of my favorite foods like pasta or ice cream or iâ€™ll binge? i do hate it here,Eating_disorder
"The problem with rhetoric by Americans is that they only view things through the lens of a consumer. ""Who cares about the working conditions of all the Uber drivers when I can have a cheaper product!""  It's a complete lack of care for other humans at your expense.",Eating_disorder
Tw: ed &amp; child neglect . . . . Me: I've never really understood my anorexia diagnosis- Therapist: oh! You don't have anorexia you're just autistic and your mom forced you to eat food that was sensorily unpleasant for you so now you have a ptsd response to certain foods  Me: oh https://t.co/K32Y7kPDRp,Eating_disorder
"Consider that it's named after a guy who needed a way not to get his hands filthy but who still wanted to eat and play poker at the same time. Which, I'll say right out, is some serious dedication to fueling one's gambling problem.",Eating_disorder
wait so she only gained 4kg in recovery since sheâ€™s 44kg now?,Eating_disorder
I get soooo irritated and I gotta stop myself like ok bitch what do u need??? Some food? Sleep? Dick?? What is the real problem https://t.co/h7jwzX0EpK,Eating_disorder
#NAME?,Eating_disorder
"all my snap memories around this time of year are either from two years ago when I was addicted to drugs and anorexic, three years ago when I still had my kitten that I had to give up for adoption OR from last year living with my ex boyfriend :) :) LUV this time of year!! luv!!",Eating_disorder
"tw me: i think i'm finally gonna have a good day. i feel motivated and happy. my bipolar disorder, anorexia, depression and suicidal thoughts: i think the fuck not u bitch",Eating_disorder
1- Define the problem: -reducing pollution  --ensuring food for communities  2- Generate ideas: Focus groups Brainstorming  Problem Inventory Analysis,Eating_disorder
I deserve wine and a big titty gf but instead I have anorexia and kidney disease,Eating_disorder
"Eat to fuel your body, Not to feed your emotions.",Eating_disorder
you are the best anorexic ðŸ‘ðŸ‘ just kidding you suck go choke on some ricecakes https://t.co/CUBehRHNq9,Eating_disorder
back to anorexic coffee ðŸ˜” ill always love you toffee nut ic w soy ðŸ˜”,Eating_disorder
Day dreaming about being even more mentally ill and the best anorexic ðŸ˜»ðŸ‘,Eating_disorder
Thanks to @drgiamarson for this excellent reminder not to lose hope on the pat to #edrecovery. https://t.co/0ZTiaNcDSQ,Eating_disorder
becoming trad and anorexic,Eating_disorder
girls be missing one mean and say â€œIâ€™m anorexicâ€,Eating_disorder
girls be missing one meal and say â€œIâ€™m anorexicâ€,Eating_disorder
he kept that anorexic freak off ðŸ˜ˆ https://t.co/I9Q4kuiukI,Eating_disorder
"Thank you to County Legislator Anna Kelles and the Tompkins County COVID-19 Task Force for todayâ€™s roundtable discussion on food insecurity. Their emergency food hub is a smart, strategic and compassionate way to address this growing problem. https://t.co/SJ1KGJWDVZ",Eating_disorder
Navas is definitely anorexic,Eating_disorder
a huge problem in this world is the growing void between where/how we produce food &amp; where/how we consume it &amp; i think the only responsible way to move forward is to educate ppl. anyways if im on food network in 10 yrs pls don't try to cancel me by bringing up shit from my past,Eating_disorder
I will be binge eatingðŸ¤©,Eating_disorder
"nvm call me worst anorexic but im gonna stick to it this time i know how miserable i felt before and i wanna feel and be better,, ill still lose waight at 1200 cal",Eating_disorder
there are two wolves inside of me: one thinks im skinny and dont need to lose more weight another thinks im obese and should starve and be the best anorexic,Eating_disorder
Is There a Better Therapy for Hospitalized AnorexiaÂ Patients? https://t.co/wKwmBNEU5x,Eating_disorder
"Yâ€™all patronized their brands. Who owns the pizza houses and food stores yâ€™all patronized? They were even donating to your carnival and making money to fund thugs.  Thing is, that small office is too small for Nigerianâ€™s problem and every one just want to make money",Eating_disorder
Tw: eating disorders  Eating disorders (such as anorexia and many others) are a very real and dangerous things being overlooked. More help needs to go to those suffering from them,Eating_disorder
No Iâ€™m not anorexic,Eating_disorder
iâ€™m not trying to fully relapse into the bad habits so i can make this loss more sustainable u feel me .. bc acting like the best anorexic today will just make me binge later,Eating_disorder
"The poor are a problem for the planet huh? Last time I checked, money was perpetuating a green house gas problem, cuz the rich love their factories producing cars, rubber, plastic and food garbage. The poor are forced to consume what they can afford. Sit on this one pipenfat fuck",Eating_disorder
eating breakfast always makes me binge idk how u guys do it,Eating_disorder
"Technology enables them to know what they want to know and leave everything else.  Unlike us who at that age had limited choices of food/friends/career etc to momâ€™s/school+neighbourhood/Engg+Dr+CA.  Bigger Q(as a parent): Will they be choosy+empathetic, passionate+persistent?",Eating_disorder
One of the things I realised in therapy today was that my eating disorder cannot survive without me. But I can survive without anorexia. It doesn't have to define who I am and my worth is more than a number on the scales.,Eating_disorder
Bernie doesnâ€™t think that itâ€™s a problem that Bidenâ€™s supporters are burning down American businesses across the country.,Eating_disorder
"Food isnâ€™t going to heal your broken heart Food isnâ€™t going to fix your mother-in-law Food isnâ€™t going to make your job any better Food isnâ€™t going to end quarantine If hunger is not the problem, food is not the solution.",Eating_disorder
1915 the man in El Paso calls food and medicine from God Cannabis drug Marijuana  Law and Order #WhiteSupremacy make food a felony to sell drugs made from Petrol Chemicals for Fossil Fuels ~  Disease is cannabinoid deficiency  Houston we have a big PROBLEM ~,Eating_disorder
if yall didn't stop bullying lizzo she woulda been anorexic by now,Eating_disorder
anorexia is no more ahah am i right guys,Eating_disorder
"I'm hungry from an anorexic heart I've been trying to tell you how I feel, but was never very smart https://t.co/iXoQ5XXxf1",Eating_disorder
"â€œIt is pro-actively harmful... I believe it is negligent to those patients, who are extremely vulnerable and carry mortality risks greater than cancer patients""",Eating_disorder
"https://t.co/6W1PE7viVT Whats insane is the agent being interviewed, #CarolWhite is a bitch about it all. ""Oh it's the girls fault, they all eat shitty foods."" Get the fuck out of here bitch. This industry doesn't care. #fashion #modelsstarve #runway #fashionshows #anorexia",Eating_disorder
binge eating dumplings https://t.co/GlZkabspBq,Eating_disorder
"TW:Eating disorder me! I'm pretty sure I'm falling back on my anorexia unintentionally.  the friend who I thought I could trust: literally shut up, you just 2ant attention. needless to say I haven't talked to this person since then.",Eating_disorder
"I find the problem with vegan food is, the manufacturers believe vegan=PEPPER. They DROWN the food in pepper.  I personally can't take any pepper/curry/chilli/burny spices due to gastric issues. So I battle with pre cooked/ prepared meals. I wish they wouldn't put it in. ðŸ˜¥",Eating_disorder
yâ€™all encourage obesity and call it body shaming when someone says otherwise. anorexia next?,Eating_disorder
And we still need the fast-food industry to start picking up the costs of the litter it produces. Huge amounts of the garbage on our streets stems from a business model that downloads cleanup liabilities to municipalities. Coffee cups are a very big problem. @RestaurantsCA,Eating_disorder
How I maintain my 4.0 gpa with Anorexia and ADHD: A Thread https://t.co/r9QlfYb9IE,Eating_disorder
"Great Job, I am not a Kid but I'm Hungry. I have been trying to solve an issue at the Vec for  4 months so Ralph why don't you get someone to fix that. It's a ludicrous",Eating_disorder
"Something I've not really mentioned before on here, but being disabled and forced to shield for an extended period is a problem beyond just getting food delivered. The fact that I can't go at the end of the day and get the bargains is really damaging what I can afford to buy.",Eating_disorder
"â€œIf anyone ever insinuates to you that anorexia, bulimia, or binge eating disorder are a choice, a vanity issue, or solely the product of one too many social media clicks, that person knows nothing about eating disorders.â€",Eating_disorder
People making comments about ur weight gain is so hard to take when youâ€™ve spent 3 years recovering from anorexia n bulimia,Eating_disorder
"Why can't we join hands and build for this children colleges where they can get both westhern and Islamic knowledge, we are busy trying to cook other people's food while  ours is raw,get me right am not sayin there problem is not ours bt we shuld know what we shuld kn wat we",Eating_disorder
"quiero almorzar, i am the worst anorexic",Eating_disorder
Proud to live in a state that is working hard to end childhood hunger! Nice work @NoKidHungryVA ðŸ‘ðŸ‘ðŸ‘,Eating_disorder
"Just when I thought my life couldnâ€™t get any worse... now @StaceyDooley isnâ€™t there to cheer me up. My binge watching series, eating chocolate whilst watching series just one of the best series now has lost the ICON. God save us allðŸ˜«ðŸ˜‚",Eating_disorder
Eating disorder inquests : Anorexia ignorance 'major concern' https://t.co/LgSqJ0flD6,Eating_disorder
and i cant wait to just starve properly again and actually go and walk to burn cals im so scared im gonna come back and be at my hw again like seriously i cant fucking take this and eating under 1000 for a whole month is rlly .... im gonna get into a binge cycle i just know it,Eating_disorder
"Where are all the ""philanthropists""? Seems like a multi-millionaire or billionaire could solve this problem and still be ridiculously rich.",Eating_disorder
"I ate againðŸ¤¢ my total is now 2,387 calories (maybe 2,450 because I may have miscounted my almonds)  I was so hungry today idk why?  Iâ€™m still 4 days binge free !  High cal =/= binge eating and I have to remind myself of this. I was mentally present during my eating",Eating_disorder
"I find the biggest problem with biscuits and a cup of tea is that you say to yourself youâ€™ll have 2 or 3, but you usually take these out during the tea making process, which can be long, so you eat 1 or 2 before itâ€™s ready and they need replacing...then youâ€™re eating 5 a cup",Eating_disorder
"A few days ago I had no food and didnâ€™t know what to eat, Iâ€™ve food shopped and I still have the same problem",Eating_disorder
Major issue with NHS Wales lot of eating disorder patients getting let down,Eating_disorder
seems like today is a binge eating day,Eating_disorder
WHAT,Eating_disorder
stop why did my mom put on an anorexic movie on in front of me,Eating_disorder
does oatmeal with water instead of milk taste like anorexia? be honest,Eating_disorder
"Itâ€™s the stupid damn thing to not have a fast food restaurant open on the inside. Yeah. yâ€™all messed up my order, but no problem let me take another 20 minutes out my day to sit in-line to get what I should have the first time.",Eating_disorder
"Extreme wealth is really good messaging here. ""Tax the rich"" doesn't go over well in this country because we have a national delusion that we are all 1 good idea away from swimming through a vault of gold. Extreme wealth phrases it like reality, which is that it is a problem.",Eating_disorder
"this is so messed up though, i'm sorry but she is pushing a disordered body image on people who are trying to be healthy.",Eating_disorder
stop this is making me so uncomfortable,Eating_disorder
hi so uhmm im new to ed tw and im looking for mutuals hehe. i needed motivation to yk not binge eating and to keep myself focus on my goals yay(?) btw english is not my first language so yeah,Eating_disorder
"â€œItâ€™s not just one problem you face when you lose a job. You have to worry about your landlord if you rent, the utilities company, Universal Credit and being able to afford food.â€  Covid-19 redundancy is hitting young people hard. Ren shared her story: https://t.co/xY0a4108EK",Eating_disorder
"In the North Country, we have a severe problem with hunger, yet @EliseStefanik @RepStefanik has voted against the aid that would help those whose income has suffered.  She is ignoring the virus which has killed 218,000 people and trying to take our healthcare.  #VoteBlue",Eating_disorder
"I just don't get the ""haha I'm not wearing pants"" thing. Like why is that funny? It's like when people think eating pizza and binge drinking are personality traits. It's not quirky ok just put on some fucking pants.",Eating_disorder
the wrong type of food to be handing out but still. So this video says nothing about her applying for food stamps or anything.  It's not like she would be denied and it very literally should solve her problem she complains about most...,Eating_disorder
TW! ED!! anorexia walking back i to my life like â€œi know u know me i ainâ€™t gotta introduce shit ðŸ‘…ðŸ‘… ahâ€ ðŸ¤ªðŸ¤ªðŸ¤ª,Eating_disorder
"GYUK |  How Hollyoaks launched the careers of the soap world's sexiest stars â€“ here's what they're up to as ...: The serial quickly became known for its controversial storylines, being the first UK soap to have a gay church wedding, anorexia, incest,â€¦ https://t.co/fwWqdXWS95",Eating_disorder
"they donâ€™t want to solve the problems because the problems keep them in power, if roads are bad, he can do it and use that as campaign, if hospitals donâ€™t work, he can bring ambulances and use that as campaign, if people are hungry, sharing of common food can get them votes",Eating_disorder
Evil tv geek. Food maven. Lifelong zombie lover. Friendly musicaholic. Web buff. Problem solver. Find me at https://t.co/FcnAUkE2WI @stadiumliveapp https://t.co/RtDsgyUCjc,Eating_disorder
"I felt bad for her too,, like i worry enough about calories and stuff as an anorexic but she had to deal with that and so much more. i feel like it would be so tiring :(",Eating_disorder
"I use dancing as a lifeguard in my anorexia recovery, @elliegoulding â€˜s music has and will always be one as well, thank you Ellie. https://t.co/KCaMRqB6sW",Eating_disorder
#EndSARSImmediately help my son he is seriously hungry. i lost my teaching job due to covid19 ðŸ˜­.am still searching for another job.Feeding is a problem.pls help my son no amount is too small. It will get him food stuff's.He has ulcer. am a single mother plsðŸ˜­ðŸ™ #ilorinprotest https://t.co/dzXwm3XChc,Eating_disorder
My problem is I be eating the food as I cook then I donâ€™t be hungry when everything done ðŸ˜‚,Eating_disorder
"being in secondary school and having an ""anorexia craze"" basically and then also having a rly skinny anorexic internet friend about 3 years ago i was super jel of",Eating_disorder
what the fuck,Eating_disorder
"I got food few hrs ago from a nearby restaurant that just opened even though it was half priced &amp; whilst also being aware of the manipulation, my intention on getting it was based on being part of supporting the local community and having sth to munch on whilst I stay up late.",Eating_disorder
so yes Itâ€™s attached to an emotion and itâ€™s not a food problem,Eating_disorder
"Here's the thing,  I actually ate: why tf are u eating sm? You should lose some weight; fat. I don't eat: why tf aren't u eating? Look at how skinny ur getting; anorexic.  So whatcha want me to doâ¤",Eating_disorder
"as someone with a Binge/purging ed, what iâ€™m NOT gonna do is add a content warning on my own body. Let people live.",Eating_disorder
Damn you know you are fuckin sexy,Eating_disorder
"CN anorexia, behaviors People donâ€™t ever think I can be in any trouble with my anorexia because Iâ€™m both fat and I look fat, even when Iâ€™ve been starving That can make holding myself to actually eating really challenging, because even if I tell people theyâ€™ll wonâ€™t believe me",Eating_disorder
"Two somehow linked articles on @zerohedge:  Iâ€™d like to draw your attention to the fact that China is now publicly acknowledging a coming food shortage. (And ... when they admit thereâ€™s a problem, itâ€™s a BIG problem.) 1/2  https://t.co/OCcGpkcbeh",Eating_disorder
how it started             how itâ€™s going  ANOREXIA RECOVERY (*OFFICIALLY* 6 MF MONTHS!!!) EDITION! https://t.co/8DMrHDDkAj,Eating_disorder
"I've known it's an oligarchy, not a democracy; the last four years just exacerbated the problem.  Time for a worker's revolution and punk music!",Eating_disorder
"How Hollyoaks launched the careers of the soap world's sexiest stars â€“ here's what they're up to as ...: The serial quickly became known for its controversial storylines, being the first UK soap to have a gay church wedding, anorexia, incest,â€¦ https://t.co/yICKhLnlQ4",Eating_disorder
I regret telling my mum about my binge eating cause sheâ€™s so accidentally pro ana everytime Iâ€™m mention im hunger sheâ€™s like â€˜but are you actually!?!â€™ Like yes mum I havenâ€™t had a meal in 5 hours itâ€™s normal to be hungry right now stop making one ED into another,Eating_disorder
spiritual problem** Fixed it.,Eating_disorder
"iâ€™m anorexic since 5 years and it's very hard, i'm leaving the hospital right now and the only thing that makes me want to eat is you, i just wanted to say thank you, i love you more than everything my babygirl https://t.co/AGVeI3DAIv",Eating_disorder
me: yes I feel fine definitely better than hs and college  my therapist: bro u have like pseudo recovered from anorexia and are depressed as shit sit down,Eating_disorder
"Stfu I beat anorexia, I can lift 26 Ibs now.",Eating_disorder
i lost an inch on my waist in 2 months i thought i was anorexic ðŸ˜­ðŸ˜­ why am i not losing faster,Eating_disorder
not to be a fake anorexic but i care less about losing and more about not gaining.... plateau isnt awful,Eating_disorder
EDTWT GIVE ME TONS OF TIPS FOR STARVING MYSELF AND EXERCISING IN THE COMMENTS I JUST WANNA BE FuCKING SKINNY #edtwt #EDtwt #proana #proanatwt #proanacoach #anorexiatips #anorexia #anorexie #food #meanspo #thinspo #fatspo #sweetspo,Eating_disorder
"If you have a feeding or fat kink and want to send me money for food, I'll send you pictures and videos of me eating.  Same goes for the other",Eating_disorder
Since we have been binge watching Lucifer should I be concerned about eating Morningstar farms products? ðŸ˜ˆðŸ˜‡ðŸ™ƒ,Eating_disorder
edtwt what makes u the worst anorexic. mine is i dont count liquid calories â€“,Eating_disorder
"Mine are sex, alcohol, weed, &amp; food; with a dash of sport.  Keeping things balanced. ðŸ˜",Eating_disorder
Mine is that iâ€™m fat.,Eating_disorder
"Food Shortages Hit China: There Is ""Not...Enough Fresh Food To Go Around"" | Zero Hedge. â¦@ScottWapnerCNBCâ©  â¦@carlquintanillaâ©  But you know they are handling the Covid problem far better than the USA...ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/NAXg7J52ct",Eating_disorder
"She's one of the most decorated American gymnasts, but that hasn't stopped people from criticizing her appearance. https://t.co/8hi8q3hHTa",Eating_disorder
feeling like the best anorexic rn i made myself a subliminal to complete fasts and iâ€™m winning.,Eating_disorder
Does America Have A COVID Problem Or An Obesity Problem? | Zero Hedge â¦@jimcramerâ© Maybe the mask keeps people from filling their mouth with food. https://t.co/npmdpMycPg,Eating_disorder
"had another counsellorâ€™s appointment and she said â€˜yeah you arenâ€™t anorexic or bulimic so you donâ€™t have a full disorderâ€™ and â€˜if you were 50 pounds i would be more worried about youâ€™ and it was VERY TRIGGERING LOL but sheâ€™s also helping a bit so idk,,, itâ€™s good to talk about it",Eating_disorder
"This pic is from one year ago today when I was still in the ICU for my anorexia. Itâ€™s a battle every day, but I am so thankful for that team of doctors and all of my support people who got me headed on the path to recovery â¤ï¸ https://t.co/WWIccUNsl1",Eating_disorder
"If hunger isnâ€™t the problem, food is not the solution. If you want to ð—£ð—²ð—¿ð—ºð—®ð—»ð—²ð—»ð˜ð—¹ð˜† rid your body of excess weight, you have to discover WHY you are overeating in the first place, and fix the problem.",Eating_disorder
Sheâ€™s anorexic and ugly. Done,Eating_disorder
Speaking of her buying you food I wanna skip one day and go get sum to eat ðŸ˜­but ion want you to have to walk with me is the problem. ðŸ˜”,Eating_disorder
"If hunger isnâ€™t the problem, food is not the solution. If you want to permanently rid your body of excess weight, you have to discover WHY you are overeating in the first place, and fix the problem.",Eating_disorder
"another episode of ""am i eating like a normal person, in a binge cycle, or developing full blown bed""",Eating_disorder
"Makes sense, but we have a huge informal sector that had to go out to work. And a huge unemployment problem, theyâ€™ll easily fire us and replace us",Eating_disorder
"Iâ€™ve tried to convince myself Iâ€™m anorexic for so long but who am I kidding, Iâ€™m bulimic for fucks sake.",Eating_disorder
"If hunger isnâ€™t the problem, food is not the solution.",Eating_disorder
starting to get hungry again my lack of food to eat is going to be a pretty big problem isnt it,Eating_disorder
"spending money doesnâ€™t count if itâ€™s for art supplies, food, makeup, or tattoos. yes, I have a spending problem",Eating_disorder
I know I should start pantry stuffing for the winter now but the problem with keeping food in the house is I get high and then I eat the food,Eating_disorder
"Tw// food/ not eating ? (Iâ€™m not quite sure) Me and a boy were talking about bad habits and I said I donâ€™t eat enough and itâ€™s a problem, and now he wonâ€™t reply to me ðŸ˜ðŸ§ðŸ¼â€â™€ï¸",Eating_disorder
cw // food  she has a ton of these vids iâ€™m obsessed with them this is a problem https://t.co/OPr4z55eK6,Eating_disorder
be competitive and supportive whoever breaks the fast gets kicked out. You have 2 warnings.  No binges pls. and you donâ€™t need to say your cw. #edtwt #anorexia #ED #EDtwt #thinspo #meanspo #thinspo,Eating_disorder
like iâ€™m ok w eating this keto bar bc binge urges and low carb but the cals but iâ€™m okay,Eating_disorder
Iâ€™m at 66kgs atm (usually the weight I plateau at) fingers crossed I can make it to at least 65kgs ðŸ¤ž #proanatwt #proana #edtwt #anorexia,Eating_disorder
out of everything that couldâ€™ve happened this year i really didnâ€™t think i would find myself in the depths of an anorexia relapseðŸ¥º but this time round i have so much fight in me and the best people around me that i could ever ask for. i will get my life backâ¤ï¸,Eating_disorder
"I got gender expression, identity politics and first world problem! Oh, and food court.",Eating_disorder
"Grab some of those extra 10 for 10 items, or just donate the $10 bucks to your local food pantry. Food insecurity was already a big issue in the US and the Rona has exacerbated that problem.",Eating_disorder
best anorexic :] https://t.co/V6J6AwE9Pn,Eating_disorder
"All I know is women were so upset over Trump winning in 2016, they allowed themselves to become anorexic &amp; sex-trafficked. And if that doesnâ€™t convince anyone that Democrats are mentally ill, nothingðŸ‘everðŸ‘willðŸ‘. #NXIVM #TheVow",Eating_disorder
"Every child is bullied is just a blatantly false statement, what are you on",Eating_disorder
"oh please, that TINY piece of cheesecake isnâ€™t equivalent to the COUNTLESS food that was mine that you decided to eat. . . whatever, i really donâ€™t give a fuck about what you say anymore. but, if you continue to touch my fuckinâ€™ food, ð—¶â€™ð—ºð—ºð—® ð—³ð˜‚ð—°ð—¸ ð˜†ð—¼ð˜‚ ð˜‚ð—½.",Eating_disorder
When I was a morbidly obese physician with metabolic syndrome I was unaware of super high carbohydrate and industrial fat content (about 95%) of junk food!! Then I began to see food as energy (carbs+fats) and nutrition (protein+minerals) and got well.,Eating_disorder
the term atypical anorexia literally shouldnt exist? imagine creating a new name for a set of people with a disorder that for most of them makes them terrified of being fat and goes well you arent thin enough so you donâ€™t deserve to actually have the label of anorexia like ????,Eating_disorder
Good point but we need to find suitable nest sites - which is typically more of a problem in urban areas.,Eating_disorder
"i've got an eating disorder where i bounce from no eating to binge eating. i hide food in embarrassment, i tell family and friends ive eaten to avoid pressure and i hate my body. i feel sick and it's shit.",Eating_disorder
"so dumb how people think anorexia is the only ed and to recover you ""just gotta eat"" but babe i have ednos i'll starve for a day and eat a whole buffet the next and so on telling me to eat will do NOTHING",Eating_disorder
I have zero problem cooking for anybody but if the food isnâ€™t for you donâ€™t fucking touch it,Eating_disorder
Andrew Neil confronts Michel Barnier over his furious Brexit outburst â€™whatâ€™s the problem?: ANDREW NEIL has challenged Michel Barnier to explain the issue regarding EU food standards in the current post-Brexit trade talks. https://t.co/lcixojtr1R https://t.co/BczdGy9WYF,Eating_disorder
i really broke my fast and ate a TOMATO. a ducking tomato why canâ€™t i just starve like a good anorexic,Eating_disorder
actually the worst anorexic https://t.co/1I93A7C56w,Eating_disorder
Itâ€™s a shame â€œnot binge-eating during quarantineâ€ isnâ€™t a marketable skill. Itâ€™s harder than any job Iâ€™ve ever been paid for.,Eating_disorder
I was never bullied. You should probably retract this false statement,Eating_disorder
"3. Snacks. Even though I was only eating once a day, I wanted to allow myself small cravings. I never binge when I do that. You want a small piece of chocolate? Eat it and stop after one piece.",Eating_disorder
i am the best anorexic i ate floor banana ðŸ•º,Eating_disorder
"Theres this girl at my job who is new like me, and I was talking kinda discreetly about my BED and she was like ""oh I have the opposite of that, it's called anorexia"" and um... ARE WE IN COMPILATION RN?? CAUSE IM NOW FEELING EXTRA FAT BECAUSE SHES SO FUCKING SKINNY",Eating_disorder
just got a 100% on a paper about anorexia! love using my ever deteriorating mental health to my advantage â˜ºï¸ðŸ¥°,Eating_disorder
"okay, so instead of not eating anything, which always makes me binge by the end of the day, iâ€™ve decided to try to be smart and eat, but half the portion sizes, or even 1/4 it",Eating_disorder
feeling like the worst anorexic ðŸ˜,Eating_disorder
"I also have started back boxing, the feeling is like no other. I always knew it helped me mentally but in tough times it has really highlighted the impact it has on my mood. I recovered from anorexia through the boxing environment so it will always be a big part of me ðŸ’• https://t.co/9ByrWTK3gz",Eating_disorder
"- ocassionaly post sh photos, iâ€™m learning how to carve &gt;:)  - baby but i can be mean - threads of thinspo/meanspo/bonespo/sweetspo. - fast tracker &gt;:))  - cw, gw, and ugw will be listed. so yeah, i need some moors &gt;:) #edtwt #edtwitter #anorexia #eatingdisorder",Eating_disorder
lmao me with no weed is like dealing with a anorexic mental patient ðŸ’€ðŸ’€ðŸ’€ I require to smoke before doing anything.,Eating_disorder
Could we stop sharing disordered tips and calling it â€œwellnessâ€.  Ta #eatingdisorders #anorexiarecovery #bulimia #anorexia,Eating_disorder
I'm raising money for Food and rent problem. Click to Donate https://t.co/zK4CQiCBtW,Eating_disorder
like 91 hrs :( i am the worst anorexic,Eating_disorder
No child should go to bed hungry. #FeedVA  @HannahWiegard,Eating_disorder
just to let u know...ur a bad anorexic if ur drinking liquids other then water and tea â¥  #fatspo #thinspo #ana #EDtwt #ed #meanspo #fatphobic,Eating_disorder
I cant believe I was 128lbs at one point. Damn near anorexic ðŸ˜­,Eating_disorder
#edtwt Every time I eat above 1200 calories Whether itâ€™s a binge or a â€œhealthyâ€ day of eating I get insanely bloated and feel sick which sucks if I ever genuinely choose to recover,Eating_disorder
my problem is i be wanting them to bring the food out as soon as i order it,Eating_disorder
tw // binge eating / eating disorder ___ so yesterday i had a big binge and i was basically planning on starving myself for the next few days but i just ate something so yeah thatâ€™s good ðŸ™‚,Eating_disorder
i'm eating pasta ðŸ‘ŽðŸ» feeling the worts anorexic,Eating_disorder
Binge eating Icelandic yogurt,Eating_disorder
"No food, no money, no security, no jobs, inflation at an all time high! And some people think protesters are the problem?  These guys dey disappoint me. ðŸ’”",Eating_disorder
having anorexia combined with insomnia and ocd is not the right combo i'm,Eating_disorder
m  gonna  be  the  best  anorexic  ï½¥á´—ï½¥,Eating_disorder
tw// ed,Eating_disorder
